id,seed_number,title,level,score,state,reason
f22f1463-f76b-46e1-aea3-669eeebd790b,1,"National Institute for Health and Care Excellence.Depression in Adults: Treatment and Management(NICE Guideline NG222, 2022).",2,2,Processed,"The guideline extensively covers pharmacological management of depression (antidepressant choice, starting/stopping, augmentation with lithium or antipsychotics, monitoring, ECT, etc.), but it contains no assessment, recommendations or discussion of pharmacogenetic or genotyping approaches (no mention of CYP enzymes, pharmacogenomic testing, genetic biomarkers, or genotype-guided prescribing). Therefore it is only marginally relevant to pharmacogenetics — relevant insofar as it addresses drug use generally, but it does not evaluate pharmacogenetic methods."
631b6755-5bef-4215-b3ac-9233986180d7,2,url:https://doi.org/10.1016/S2215-0366(18)30133-0,2,2,Scored,"The paper only briefly mentions pharmacogenetic research in the introduction as part of the rationale for personalized medicine, but it does not analyze or assess pharmacogenetic data or methods. The study is a meta-analysis/simulation of variance in antidepressant response using clinical trial symptom scores, with no genetic biomarkers, pharmacogenetic subgroup analyses, or evaluation of pharmacogenetic approaches."
e29afe56-09b7-4c70-8714-f6c67536f4d6,2,url:https://doi.org/10.1038/s41398-021-01417-4,2,2,Scored,"The paper focuses on genotype–phenotype mapping using eQTLs, SNPs, gene networks and graph-embedded neural networks for disease classification. It does not address drug response, drug metabolism, dosing, or clinical pharmacogenetic markers, and contains no analyses or examples specific to pharmacogenetics. The methods could be applied to pharmacogenetic problems (hence not a zero score), but pharmacogenetics is not a stated aim or primary focus."
1a42f629-aaf2-42fd-8673-8f03ec74e606,2,url:https://doi.org/10.1002/cpt.2754,2,2,Scored,"The report is focused on real-world data/evidence for regulatory decision making and does not assess pharmacogenetic approaches. It contains only minor, incidental references to genotype-matching in a single natural-history case study (MoCD Type A) but lacks substantive discussion of pharmacogenomics, genetic biomarkers, or tailored pharmacogenetic strategies. Therefore relevance to pharmacogenetics is very low."
94fbeedd-b6f2-4e9c-bdcd-59f79232c083,2,"Marken, P. A., and Munro, J. S. (2000). Selecting a selective serotonin reuptake inhibitor: Clinically important distinguishing features.Prim. Care Companion J. Clin. Psychiatry 2 (6), 205– 210. doi:10.4088/pcc.v02n0602",2,2,Scored,"The document primarily reviews antidepressant classes, formulations, side effects, and general metabolism (lists CYP enzymes and dosing adjustments). It does not evaluate or recommend pharmacogenetic testing, genotype-guided dosing, or implementation of PGx approaches—aside from one citation about CYP2D6/CYP2C19 and a metabolism column, there is no substantive assessment of pharmacogenetics. Thus it is minimally relevant to pharmacogenetic approaches."
73d616f5-dfb6-438e-9300-55b3aaeccdfc,2,"Miller, S. A., Dykes, D. D., and Polesky, H. F. (1988). A simple salting out procedure for extracting DNA from human nucleated cells.Nucleic acids Res.16 (3), 1215. doi:10.1093/nar/16.3.1215",2,2,Scored,"The syllabus focuses on molecular methods for clinical microbiology (PCR, sequencing, MALDI-TOF, hybridization, population genetics, epigenetics) rather than on drug–gene interactions, drug metabolism, personalized medicine or pharmacogenomic testing. While several techniques taught (sequencing, genotyping, methylation analysis) are tools that can be used in pharmacogenetics, the course content and learning outcomes center on microbiological diagnostics and methods, not on pharmacogenetic approaches or their clinical application."
c2fe654d-ea3f-4795-8cc1-bbc0d5b5039a,1,"Wilson BJ, Qureshi N, Santaguida P , et al. Systematic review: family history in risk assessment for common diseases. Ann Intern Med  2009; 151: 878-885.",3,2,Processed,"The article discusses family history and genetic testing broadly in the context of hospital admissions and genetic counselling, but it does not address pharmacogenetics, drug–gene interactions, or pharmacogenetic testing or implementation. Thus it has minimal relevance to pharmacogenetic approaches."
a23b866c-1a7f-4421-9c28-27ae8f936add,1,"Murabito JM, Nam BH, D’Agostino RB Sr, et al. Accuracy of offspring reports of parental cardiovascular disease history: the Framingham Offspring Study. Ann Intern Med 2004; 140: 434-440.",3,2,Processed,"The editorial discusses family history and genetic testing broadly in clinical care but does not address pharmacogenetics (drug–gene interactions, drug response markers, or medication-guiding genetic tests). It is only tangentially related to genetics, so relevance to pharmacogenetic approaches is very low."
146c708c-5183-4a96-94eb-eb0071f52644,1,"1.     Holford NH, Sheiner LB. Understanding the dose-ef-
fect relationship: clinical application of pharmacoki-
netic-pharmacodynamic models. Clin Pharmacokinet. 
1981;6(6):429-453.",3,2,Processed,"The document is a general pharmacology/pharmacotherapeutics reference list focused on pharmacokinetics, pharmacodynamics, drug interactions and exercise effects. It contains a single, brief citation addressing genetic variability in drug responses (Roden & George, 2002) but does not otherwise evaluate or center pharmacogenetic approaches; thus pharmacogenetics is only minimally represented."
26a73106-83f6-45ad-8151-381208f6ffe6,1,"2.     Ross EM, Kenakin TP . Pharmacodynamics. In: Hardman 
JG, Limbird LE, Gilman AG, eds. Goodman and Gilman’s 
The Pharmacological Basis of Therapeutics. 10th ed. New 
York, NY: McGraw-Hill, Medical Publishing Division; 
2001:31-45.",3,2,Processed,"The document is a general pharmacology/pharmacotherapeutics course with emphasis on pharmacokinetics, pharmacodynamics, exercise and drug interactions. It contains one reference (Roden & George) on genetic variability in drug responses, but the overall content and majority of references do not focus on pharmacogenetic methods, genetic polymorphisms, or personalized-genotype-guided therapy. Therefore it shows only minimal relevance to pharmacogenetic approaches."
cd6339f5-4897-477f-9c44-d5b5e9cebc5a,1,"3.     Duggan AW , North RA. Electrophysiology of opioids. 
Pharmacol Rev. 1983;35(4):219-281.",3,2,Processed,"The document is a general pharmacology/therapeutics course bibliography focused on pharmacokinetics, pharmacodynamics, drug interactions and exercise effects. It contains only a single explicit reference to genetic variability in drug responses (Roden & George, 2002) and no substantive discussion or emphasis on pharmacogenetic methods or approaches. Therefore it is only minimally relevant to pharmacogenetics."
2dc0d927-142c-443a-b2a7-b37885b265c4,1,"4.     Goodman RR, Pasternak GW . Visualization of mu1 
opiate receptors in rat brain by using a computerized 
autoradiographic subtraction technique. Proc Natl Acad 
Sci U S A. 1985;82(19):6667–6671.",3,2,Processed,"This is a general pharmacology/pharmacotherapeutics course focused on pharmacokinetics, pharmacodynamics, drug delivery and effects of exercise, sex, and other factors on drug action. Only a single reference (#6) explicitly addresses the genetic basis of variability in drug responses; there is no substantive focus on pharmacogenetic approaches, methods, or clinical implementation. Therefore relevance to pharmacogenetics is minimal."
fa6c5265-242f-4334-a6c4-309df1e0966c,1,"5.     Brown NJ, Vaughan DE. Angiotensin-converting enzyme 
inhibitors. Circulation. 1998;97(14):1411-1420.",3,2,Processed,"The document is a general pharmacology/ pharmacotherapeutics course with emphasis on pharmacokinetics, pharmacodynamics, drug–exercise interactions, and clinical pharmacology. Only one cited reference (Roden & George) addresses genetic variability in drug responses; there is no substantive evidence in the provided material that the paper assesses pharmacogenetic approaches (no discussion of genotyping, pharmacogenomic methods, or personalized drug selection). Therefore it has minimal relevance to pharmacogenetics."
e06c0a89-9bc2-4060-8c43-dfe3a0340850,1,"6.     Roden DM, George AL Jr. The genetic basis of variability 
in drug responses. Nat Rev Drug Discov. 2002;1(1):37-44.",3,2,Processed,"The document is a general pharmacology/therapeutics course reading list and references focusing on pharmacokinetics, pharmacodynamics, exercise and drug interactions, and clinical pharmacology. It contains only a single clear genetics-related citation (Roden & George on genetic basis of variability) and a few items touching on stereoselectivity or gender differences, but it does not assess pharmacogenetic approaches or present pharmacogenetic analyses or recommendations. Therefore relevance to pharmacogenetics is minimal."
a7413e61-8835-41cd-90d2-2c239e81544e,1,"7.     Bourne H, von Zastrow M. Drug receptors and pharma-
codynamics. In: Katzung B, ed. Basic and Clinical Phar-
macology. 9th ed. New York, NY: Lange Medical Books/
McGraw-Hill, Medical Publishing Division; 2004:11-33.",3,2,Processed,"The document is a general pharmacology/pharmacotherapeutics course with emphasis on pharmacokinetics, pharmacodynamics and exercise–drug interactions. It includes one reference on genetic variability in drug responses, but the content and citations largely do not focus on pharmacogenetic approaches or detailed assessment of genotypic-guided therapy. Therefore relevance to pharmacogenetics is minimal."
24062f04-ceee-454b-a930-5ecb138908be,1,"8.     Katzung B, ed. Basic and Clinical Pharmacology, 9th ed. 
New York, NY: Lange Medical Books/McGraw-Hill, 
Medical Publishing Division; 2004.",3,2,Processed,"The reference list is largely general pharmacology/pharmacokinetics and pharmacodynamics (exercise effects, stereoselectivity, drug delivery, ACE inhibitors, opioids, etc.). Only one cited work (Roden & George, 2002) explicitly addresses the genetic basis of variability in drug responses, but pharmacogenetic approaches are not a central theme of the course material shown. Therefore the paper is minimally but not meaningfully focused on pharmacogenetics."
ec43ca13-20a5-4067-8025-469117b34af7,1,"9.     Hardman JG, Limbird LE, Gilman AG, eds. Goodman 
and Gilman’s The Pharmacological Basis of Therapeutics. 
10th ed. New York, NY: McGraw-Hill, Medical Publish-
ing Division; 2001.",3,2,Processed,"The document is a general pharmacology/pharmacotherapeutics course with emphasis on pharmacokinetics, pharmacodynamics, dosing, and exercise–drug interactions. Only a single listed reference (Roden & George, 2002) explicitly addresses genetic variability in drug responses; there is no substantive focus on pharmacogenetic approaches, methods, or clinical applications. Therefore relevance to pharmacogenetics is minimal."
2b5db3e5-84eb-4d51-aac6-7e6e12adfd6b,1,"10.   Walle T , Webb JG, Bagwell EE, Walle UK, Daniell HB, 
Gaffney TE. Stereoselective delivery and actions of beta 
receptor antagonists. Biochem Pharmacol. 1988;37(1):115-
124.",3,2,Processed,"The document is a general pharmacotherapeutics reference list focused on pharmacokinetics, pharmacodynamics, drug–exercise interactions and clinical pharmacology. It contains a single citation directly addressing genetic variability in drug responses (Roden & George, 2002), but the overall content and many references do not assess pharmacogenetic approaches or personalized/genotype-guided therapy. Therefore relevance to pharmacogenetics is very low."
410128b7-13c9-4891-8f95-996b7c8e119d,1,"12.   Oates JA. The science of drug therapy. In: Brunton LL, 
Lazo JS, Parker KL, eds.  Goodman and Gilman’s The Phar-
macological Basis of Therapeutics. 11th ed. New York, NY: 
McGraw-Hill, Medical Publishing Division; 2006:117-
136.",3,2,Processed,"The document is a general principles-of-pharmacotherapeutics course with emphasis on pharmacokinetics, pharmacodynamics, drug–exercise interactions, and delivery routes. Only one cited reference (#6) explicitly addresses genetic variability in drug responses; there is no evidence the paper primarily assesses pharmacogenetic approaches, methods, or data. Therefore relevance to pharmacogenetics is minimal."
8a8b25cc-9ad0-4b93-9085-dbc9657edd98,1,"13.   Reuter I, Harder S, Engelhardt M, Baas H. The effect of 
exercise on pharmacokinetics and pharmacodynamics of 
levodopa. Mov Disord. 2000;15(5):862-868.",3,2,Processed,"The document is a general pharmacology/ pharmacotherapeutics course reference list focused on pharmacokinetics, pharmacodynamics, drug interactions and exercise effects. It contains one citation explicitly about genetic variability in drug responses (Roden & George), but the overall material does not assess pharmacogenetic approaches or discuss genetic testing, genotype-guided therapy, or pharmacogenomic methods in depth. Therefore relevance to pharmacogenetics is minimal."
af853e41-6170-4e6c-868f-6d7b43755765,1,"14.   Luzier AB, Killian A, Wilton JH, Wilson MF , Forrest A, 
Kazierad DJ. Gender-related effects on metoprolol phar-
macokinetics and pharmacodynamics in healthy volun-
teers. Clin Pharmacol Ther. 1999;66(6):594-601.",3,2,Processed,"The document is a general pharmacotherapeutics course with references focused on pharmacokinetics, pharmacodynamics, exercise–drug interactions, and clinical pharmacology. Only one cited reference (Roden & George, 2002) explicitly addresses the genetic basis of variability in drug responses; there is no other evidence of coverage of pharmacogenetic methods, genotype-guided therapy, polymorphisms, or pharmacogenomic testing. Thus it minimally touches pharmacogenetics but does not assess pharmacogenetic approaches in any substantive way."
41b52999-84ff-4a8f-a9ea-bcb54f889c91,1,"15.   Hinderling PH, T endolkar A, Dee CM, Barr WH, Seiber-
ling M, Duerr H. Single-dose interaction study of diprafe-
none HCl and propranolol HCl in healthy volunteers. J 
Clin Pharmacol. 1995;35(7):721-729.",3,2,Processed,"The document is a general pharmacology/therapeutics reference list focused on pharmacokinetics, pharmacodynamics, exercise–drug interactions, and clinical pharmacology. Only one clear citation (Ref. 6: Roden & George, “The genetic basis of variability in drug responses”) directly addresses genetic variability/pharmacogenetics. Overall the content is not centered on pharmacogenetic approaches."
57b9d9f4-d8fb-45de-83ff-561f65090f4c,1,"16.   Buxton ILO. Pharmacokinetics and pharmacodynamics: 
the dynamics of drug absorption, distribution, action and 
elimination. In: Brunton LL, Lazo JS, Parker KL, eds. 
Goodman and Gilman’s The Pharmacological Basis of Ther-
apeutics. 11th ed. New York",3,2,Processed,"The document is a general pharmacology/pharmacotherapeutics reference list focused on pharmacokinetics, pharmacodynamics, drug interactions and exercise effects. It is not centered on pharmacogenetics — only one cited item (#6: genetic basis of variability in drug responses) touches on genetics. Thus pharmacogenetic approaches are only minimally represented, not assessed in depth."
154628e9-b705-442c-bbc5-f49c159f8dc3,1,"17.   Flynn EJ. Pharmacodynamic and pharmacokinetic prin-
ciples of pharmacology and drug therapy. J Neurol Phys 
Ther. 2003;27:93-100.",3,2,Processed,"The document is a references list for a general pharmacotherapeutics course focused on pharmacokinetics, pharmacodynamics, receptor pharmacology, drug–exercise interactions, and clinical drug therapy. Only one cited paper (Roden & George, 2002) explicitly addresses the genetic basis of variability in drug responses; there is no substantive focus on pharmacogenetic methods, genotyping, or personalized drug-response strategies. Thus it has minimal relevance to pharmacogenetic approaches."
5fd36cd0-e08f-4e79-ae73-4494047664dd,1,"18.   Cross JH. Reevaluation of the employment of Fick’s 
law for diffusion dosimeters. Environ Sci T echnol. 
2003;37(8):1633-1638.",3,2,Processed,"The course and reference list focus primarily on general pharmacology, pharmacokinetics/pharmacodynamics, dosing, and exercise–drug interactions. Only a single cited reference (#6: Roden & George) explicitly addresses genetic variability in drug responses, and there is no indication the paper systematically assesses pharmacogenetic approaches. Therefore relevance to pharmacogenetics is minimal but not entirely absent."
b67dea82-8563-4dcf-b650-24ab533deedc,1,"21.   Potts RO, Lobo RA. T ransdermal drug delivery: clinical 
considerations for the obstetrician-gynecologist. Obstet 
Gynecol. 2005;105(5 pt 1):953-961.",3,2,Processed,"The document is a general pharmacology/continuing education course with references focused on pharmacokinetics, pharmacodynamics, drug interactions, and exercise effects. It includes one cited paper explicitly on the genetic basis of variability in drug responses (Roden & George), but there is no indication the course primarily addresses pharmacogenetic approaches, testing, allele-specific effects, or personalized medicine. Therefore relevance to pharmacogenetics is minimal."
9678e4f6-14a2-4ae5-8b14-edccc7cbdb07,1,"22.   Correia M. Drug biotransformation. In: Katzung B, ed. 
Basic and Clinical Pharmacology. 9th ed. New York, NY: 
Lange Medical Books/McGraw-Hill, Medical Publishing 
Division; 2004:51-63.",3,2,Processed,"The course and reference list focus broadly on pharmacokinetics, pharmacodynamics, exercise/drug interactions, and clinical pharmacology. Only a single cited paper (Roden & George, 2002) directly addresses genetic variability in drug responses; there is no evidence the course primarily assesses pharmacogenetic approaches or methods. Therefore relevance to pharmacogenetics is minimal."
a20bb1c9-b7ad-4f13-9741-74f7c1d3ac80,1,"23.   Dossing M. Effect of acute and chronic exercise on hepat-
ic drug metabolism. Clin Pharmacokinet. 1985;10(5):426-
431.",3,2,Processed,"The document is a general pharmacology/pharmacotherapeutics course with emphasis on pharmacokinetics, pharmacodynamics, drug interactions, exercise effects, and clinical considerations. It contains only a single reference explicitly about genetic variability in drug responses (Roden & George), and there is no evidence here that the paper primarily assesses or develops pharmacogenetic approaches. Therefore it is only minimally relevant to pharmacogenetics."
184fe3b1-8614-4aba-a091-2258d97fa1c2,1,"24.   Lenz TL, Lenz NJ, Faulkner MA. Potential interac-
tions between exercise and drug therapy. Sports Med. 
2004;34(5):293-306.",3,2,Processed,"The document is a general pharmacology/clinical therapeutics course with emphasis on pharmacokinetics, pharmacodynamics, exercise–drug interactions, and clinical drug topics. Only one cited reference (#6, Roden & George) explicitly addresses genetic variability in drug responses; there is no substantive treatment of pharmacogenetic methods, testing, or tailored therapeutic approaches. Thus it has minimal relevance to pharmacogenetic approaches."
843fa36f-eba4-485c-b564-08a426009c33,1,"25.   McArdle WD, Katch FL, Katch VL. Exercise Physiology, 
Energy, Nutrition and Human Performance. 3rd ed. Phila-
delphia, PA: Lea & Febiger; 1991.",3,2,Processed,"The document is a general pharmacology/ pharmacotherapeutics course and reference list focused on pharmacokinetics, pharmacodynamics, exercise effects, and drug delivery. It contains only a single clear genetics-focused citation (Roden & George, 2002 on genetic basis of drug response) and no evident discussion, methods, or primary assessment of pharmacogenetic approaches. Thus it is minimally but not substantively relevant to pharmacogenetics."
774687bb-99d1-4465-8ca3-76205b251fe9,1,"26.   Brouns F , Saris WH, Rehrer NJ. Abdominal complaints 
and gastrointestinal function during long-lasting exercise. 
Int J Sports Med. 1987;8(3):175-189.",3,2,Processed,"The document is a general pharmacology/pharmacotherapeutics reference list focused on pharmacokinetics, pharmacodynamics, drug interactions, and exercise effects on drug therapy. Only a single cited reference (Roden & George, 2002) directly addresses the genetic basis of variability in drug responses; there is no substantive emphasis or multiple citations on pharmacogenetic methods or approaches. Therefore it is minimally but not primarily relevant to pharmacogenetics."
da3e1d59-3fda-4025-b0fb-bda3f14bed38,1,"27.   Cordain L, Latin RW , Behnke JJ. The effects of an aerobic 
running program on bowel transit time. J Sports Med Phys 
Fitness. 1986;26(1):101-104.",3,2,Processed,"The document is a general pharmacology/PK‑PD reference list and course material focused on pharmacotherapeutics, pharmacokinetics, exercise effects, stereoselectivity, and drug interactions. It contains only a single citation explicitly about genetic variability in drug responses (Roden & George), and no substantive emphasis on pharmacogenetic methods, genotype‑guided therapy, or detailed assessment of pharmacogenetic approaches. Therefore it is minimally but not directly relevant to pharmacogenetics."
3b668fc8-717e-4dfd-bea4-161b50abc91f,1,"28.   Klemsdal TO, Gjesdal K, Bredesen JE. Heating and 
cooling of the nitroglycerin patch application area modify 
the plasma level of nitroglycerin. Eur J Clin Pharmacol. 
1992;43(6):625-628.",3,2,Processed,"The document is a reference list for a general pharmacotherapeutics course focused mainly on pharmacokinetics, pharmacodynamics, drug delivery, and exercise–drug interactions. Only one cited item (reference 6: “The genetic basis of variability in drug responses”) directly addresses genetics; there is no substantive focus on pharmacogenetic approaches, methods, or data. Therefore relevance to pharmacogenetics is minimal."
e6a15e80-b6bc-4556-85c6-5e211a75d270,1,"29.   van Baak MA. Influence of exercise on the pharmacoki-
netics of drugs. Clin Pharmacokinet. 1990;19(1):32-43.",3,2,Processed,"The document is a general pharmacology/therapeutics course bibliography focused on pharmacokinetics, pharmacodynamics, drug–exercise interactions, and clinical drug principles. It contains a single reference that touches on genetic variability in drug responses (Roden & George) but does not otherwise address pharmacogenetic methods, testing, or approaches. Therefore it is only minimally relevant to pharmacogenetics."
d97e8297-58ab-4d7a-aaa0-0b905d596898,1,"30.   Villa JG, Bayon JE, Gonzalez-Gallego J. Changes in 
metabolism and urinary excretion of antipyrine induced 
by aerobic conditioning. J Sports Med Phys Fitness. 
1999;39(3):197-201.",3,2,Processed,"The document is a general pharmacology/pharmacotherapeutics reference list focused on pharmacokinetics, pharmacodynamics, exercise–drug interactions, and clinical pharmacology. Only one cited item (Roden & George, 2002) explicitly addresses genetic variability in drug responses, and there is no substantive focus on pharmacogenetic methods, testing, or implementation. Therefore it has minimal relevance to pharmacogenetic approaches."
f8a53647-7e99-4c85-a532-89cd26453aef,1,"31.   Stoschitzky K, Lindner W , Klein W . Stereoselective release 
of (S)-atenolol from adrenergic nerve endings at exercise. 
Lancet. 1992;340(8821):696-697.",3,2,Processed,"The document is a broad pharmacology/pharmacotherapeutics reference list focused on pharmacokinetics, pharmacodynamics, exercise–drug interactions, and clinical drug topics. It contains a single directly relevant citation (Roden & George, 2002) on the genetic basis of variability in drug responses, but the overall content and many references do not assess pharmacogenetic approaches. Thus pharmacogenetics is only minimally represented."
5d11b91f-6f38-4af9-ae4b-7f5e45442014,1,"32.   Ylitalo P , Hinkka H. Effect of exercise on plasma 
levels and urinary excretion of sulphadimidine and 
procainamide. Int J Clin Pharmacol Ther T oxicol. 
1985;23(10):548-553.",3,2,Processed,"The document is a general pharmacology/PK-PD course with many references on pharmacokinetics, pharmacodynamics, exercise–drug interactions, and drug delivery. Only one cited reference (#6: Roden & George) specifically addresses the genetic basis of drug response; there is no evidence the paper primarily evaluates pharmacogenetic approaches or contains substantial pharmacogenetics analysis. Therefore it is minimally but not meaningfully relevant to pharmacogenetics."
f51088bb-a742-4194-8889-4e64ce59822a,1,"33.   Ciccone CD. Basic pharmacokinetics and the potential 
effect of physical therapy interventions on pharmacokinet-
ic variables. Phys Ther. 1995;75(5):343-351.",3,2,Processed,"This document is a broad pharmacology course/reference list focused on pharmacokinetics, pharmacodynamics, exercise and drug interactions. It contains only a single explicit citation addressing genetic variability in drug responses (Roden & George, 2002) and no sustained coverage or emphasis on pharmacogenetic approaches, so pharmacogenetics is only minimally represented."
144a1a7b-c272-4065-b6be-a23cb1599a13,1,"Lohoff, F. W., and Ferraro, T. N. (2010). Pharmacogenetic considerations in the treatment of psychiatric disorders.Expert Opin. Pharmacother. 11, 423– 439. doi:10.1517/14656560903508762",3,2,Processed,"The review focuses on plant polyphenols, mechanisms of antidepressant action and nanoformulations. It contains only a brief section mentioning candidate genes (5-HTTLPR, BDNF Val66Met) in the context of depression etiology, but it does not evaluate pharmacogenetic approaches, drug–gene interactions, or genotype-guided treatment strategies. Hence minimal relevance to pharmacogenetics."
d05c14e7-1633-4ca5-a604-8c631084e158,1,"Salazar de Pablo, G., Studerus, E., Vaquerizo-Serrano, J., Irving, J., Catalan, A., Oliver, D., et al. (2021). Implementing precision psychiatry: a systematic review of individualized prediction models for clinical practice. Schizophr. Bull. 47, 284– 297.",3,2,Processed,"The review focuses on individualized prediction models across psychiatry (diagnostic, prognostic, predictive) with emphasis on clinical, sociodemographic, neuroimaging and other biomarkers. Pharmacogenetic approaches are only marginally represented (genetic predictors in ~2.3% of studies and proteomic in 0.1%), and pharmacogenetics is not a primary focus—only a few predictive models (e.g., antidepressant response, one GWAS-based ML study) touch on genetic data. Thus relevance to pharmacogenetics is minimal."
42259ab9-532f-45f6-b81c-ea2e30496ed7,1,"13. The World Health Report 2002: Reducing Risks, Promoting Healthy Life. Geneva, World Health Organization, 2002.",3,2,Processed,"This WHO Assembly document is a broad collection of resolutions on public‑health topics. It includes a general resolution on genomics and world health (WHA57.13) that calls for capacity‑building, ethical/regulatory frameworks and research coordination, but it does not assess or focus on pharmacogenetic approaches specifically. Thus it has only minimal indirect relevance to pharmacogenetics (through the genomics theme), not a substantive evaluation of pharmacogenetic methods or applications."
8a292ed7-def8-4296-ab3d-4bab53ef5a7c,1,"16. Burt VL et al. Prevalence of hypertension in the US adult population. Results from the Third National Health and Nutrition Examination Survey, 1988-1991. Hypertension, 1995, 25:305-313.",3,2,Processed,"This is an epidemiologic review of hypertension in Black populations focusing on prevalence, risk factors, and genetic epidemiology. It discusses candidate genes and molecular genetics but contains no substantive analysis of genetic influences on drug response or personalized therapy. It briefly mentions pharmacologic control rates but does not address pharmacogenetic approaches, so relevance is very low."
882969b1-9fff-4890-aacd-eb1da2c36158,1,"20. The sixth report of the joint national committee on prevention, detection, evaluation, and treatment of high blood pressure. Bethesda, MD, National High Blood Pressure Education Program, National Heart, Lung, and Blood Institute, National Institutes o",3,2,Processed,"This is a clinical guideline on hypertension (JNC7) focused on prevention, diagnosis, and treatment. Although the table of contents includes a brief section titled “Genetics of Hypertension,” the report is not an assessment of pharmacogenetic approaches and contains no substantive evaluation of genotype-guided drug selection or pharmacogenetic strategies. Therefore relevance to pharmacogenetics is minimal."
0bc9dd63-3fd7-46df-b840-ca4cffea5ab0,1,"41. Marion RJ, Creer TL, Reynolds RV . Direct and indirect costs associated with the management of childhood asthma. Annals of Allergy, 1985, 54:31-34.",3,2,Processed,"The report is a broad WHO/NHLBI guideline on asthma epidemiology, pathophysiology, prevention and management. It mentions genetic predisposition (atopy, inheritance of IgE responses) and notes possible steroid resistance mechanisms, but it does not evaluate pharmacogenetic strategies, genotype-guided drug selection, drug–gene interactions, or personalized pharmacotherapy. Therefore it is only minimally related to pharmacogenetics."
bc260c99-9b48-4ea3-8ecc-c89006796f46,1,"42. Mahapatra P . Social, economic and cultural aspects of asthma: an exploratory study in Andhra Pradesh, India. Hyderabad, India, Institute of Health Systems, 1993.",3,2,Processed,"The document is a broad global strategy and clinical/public-health guideline for asthma (definition, epidemiology, mechanisms, diagnosis, management, prevention, education). It discusses genetic predisposition/atopy as risk factors but contains no substantive assessment of pharmacogenetic approaches (drug–gene interactions, genotype-guided therapy, or personalized pharmacotherapy). Thus it is minimally relevant to pharmacogenetics."
933997e4-3fd5-4590-af68-f64ae885bd33,1,"26. Gifford AL et al. Predictors of self-reported adherence and plasma HIV concentrations in patients on multidrug antiretroviral regimens. Journal of Acquired Immune Deficiency Syndromes, 2000, 23:386-395.",3,2,Processed,"This is a narrative review of antiretroviral therapy effects on quality of life, adherence, and adverse effects. It contains only brief, passing references to genetics (eg, a single-nucleotide polymorphism in the resistin gene linked to metabolic changes and a genetic analysis implicating resistin in lipodystrophy) but does not evaluate pharmacogenetic testing, genotype-guided prescribing, gene–drug interactions, or tailored therapeutic strategies. Therefore it is minimally relevant to pharmacogenetic approaches."
cb07ef69-b7bc-4c91-960d-59b282cf284a,1,"59. Five-year findings of the hypertension detection and follow-up program. I. Reduction in mortality of persons with high blood pressure, including mild hypertension. Hypertension Detection and Follow-up Program Cooperative Group. 1979.Journal of the Ame",3,2,Processed,"This is a clinical guideline (JNC7) focused on epidemiology, classification, measurement, prevention, and treatment of hypertension with lifestyle and pharmacologic recommendations. While the table of contents lists a brief “Genetics of Hypertension” section, the document is not about pharmacogenetic approaches and contains no substantive discussion of genotype-guided therapy, drug–gene interactions, or use of genetic testing to select or dose antihypertensive drugs. Hence it is minimally relevant to pharmacogenetics."
c2f30435-9730-4ba1-8309-700323109e60,1,"16. Hasford JM. A population-based European cohort study of persistence in newly diagnosed hypertensive patients. Journal of Human Hypertension,2002, 16:569-575.",3,2,Processed,"This is a general pharmacology/clinical review of irbesartan focusing on pharmacokinetics, efficacy, safety, and clinical trials. It contains only a brief mention of a single pharmacogenetic finding (CYP2C9*3 affecting irbesartan levels in a Chinese population) and does not assess pharmacogenetic approaches, testing, or personalized therapy in depth. Therefore pharmacogenetics is minimally represented."
ded42ed5-89a8-4327-b765-310bc9eaf808,1,"25. Taggart VS et al.You can control asthma: evaluation of an asthma education program for hospitalized inner-city children. Patient Education & Counseling,1991, 17:35-47.",3,2,Processed,"This WHO/NHLBI asthma strategy report focuses on epidemiology, pathophysiology, diagnosis, prevention, clinical management and education. It discusses genetic predisposition/atopy in risk-factor context but does not evaluate pharmacogenetic approaches (drug response by genotype) or personalized pharmacogenomic strategies. Therefore it is minimally relevant to pharmacogenetics."
521887e4-0be9-4914-945c-5c38ecc7551d,1,"36. Ward S et al. Patient education in pain control. Supportive Care in Cancer, 2001, 9:148-155.",3,2,Processed,"This is a broad clinical review of cancer pain management (WHO ladder, opioids, adjuvants, interventional therapies, barriers, etc.) and is not focused on pharmacogenetics. It contains only a brief mention of genetic variability affecting codeine metabolism (poor metabolizers) but does not assess pharmacogenetic approaches, testing, or strategies. Therefore relevance to pharmacogenetics is minimal."
c7af6dca-d30b-4568-990d-437f8d36c71f,1,"Chin, C.-S., Wagner, J., Zeng, Q., Garrison, E., Garg, S., Fungtammasan, A., et al. (2020). A diploid assembly-based benchmark for variants in the major histocompatibility complex. Nat. Commun. 11 (1), 4794. doi:10.1038/s41467-020-18564-9",3,2,Processed,"The paper focuses on applications of long‑read sequencing to cancer genomics (germline/somatic SVs, transcriptomics, methylation, benchmarking, clinical translation). It does not evaluate pharmacogenetic approaches or discuss drug–gene interactions in depth; pharmacogenes are only mentioned briefly as an example of genes that can be impacted by structural variation. Therefore relevance to pharmacogenetics is minimal."
